channel_id,source_carrier_id,target_carrier_id,source_state,target_state,probability,probability_fraction,claim_boundary,support,support_rule
output_marginal_matched_uniform,X2,Y2,00,10,0.25,1/4,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
output_marginal_matched_uniform,X2,Y2,00,11,0.25,1/4,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
output_marginal_matched_uniform,X2,Y2,01,00,0.25,1/4,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
output_marginal_matched_uniform,X2,Y2,01,01,0.25,1/4,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
output_marginal_matched_uniform,X2,Y2,01,10,0.25,1/4,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
output_marginal_matched_uniform,X2,Y2,01,11,0.25,1/4,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
output_marginal_matched_uniform,X2,Y2,10,00,0.25,1/4,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
output_marginal_matched_uniform,X2,Y2,10,01,0.25,1/4,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
output_marginal_matched_uniform,X2,Y2,10,10,0.25,1/4,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
output_marginal_matched_uniform,X2,Y2,10,11,0.25,1/4,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
output_marginal_matched_uniform,X2,Y2,11,00,0.25,1/4,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
output_marginal_matched_uniform,X2,Y2,11,01,0.25,1/4,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
output_marginal_matched_uniform,X2,Y2,11,10,0.25,1/4,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
output_marginal_matched_uniform,X2,Y2,11,11,0.25,1/4,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
random_channel_same_output_entropy_seed_17,X2,Y2,00,01,0.5,1/2,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
random_channel_same_output_entropy_seed_17,X2,Y2,00,10,0.25,1/4,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
random_channel_same_output_entropy_seed_17,X2,Y2,00,11,0.125,1/8,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
random_channel_same_output_entropy_seed_17,X2,Y2,00,00,0.125,1/8,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
random_channel_same_output_entropy_seed_17,X2,Y2,01,10,0.5,1/2,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
random_channel_same_output_entropy_seed_17,X2,Y2,01,11,0.25,1/4,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
random_channel_same_output_entropy_seed_17,X2,Y2,01,00,0.125,1/8,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
random_channel_same_output_entropy_seed_17,X2,Y2,01,01,0.125,1/8,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
random_channel_same_output_entropy_seed_17,X2,Y2,10,11,0.5,1/2,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
random_channel_same_output_entropy_seed_17,X2,Y2,10,00,0.25,1/4,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
random_channel_same_output_entropy_seed_17,X2,Y2,10,01,0.125,1/8,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
random_channel_same_output_entropy_seed_17,X2,Y2,10,10,0.125,1/8,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
random_channel_same_output_entropy_seed_17,X2,Y2,11,00,0.5,1/2,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
random_channel_same_output_entropy_seed_17,X2,Y2,11,01,0.25,1/4,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
random_channel_same_output_entropy_seed_17,X2,Y2,11,10,0.125,1/8,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
random_channel_same_output_entropy_seed_17,X2,Y2,11,11,0.125,1/8,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
y2_identity_channel,Y2,Y2,00,00,1.0,1,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
y2_identity_channel,Y2,Y2,01,01,1.0,1,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
y2_identity_channel,Y2,Y2,10,10,1.0,1,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
y2_identity_channel,Y2,Y2,11,11,1.0,1,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
y2_bit_flip_p_0_25,Y2,Y2,00,00,0.5625,9/16,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
y2_bit_flip_p_0_25,Y2,Y2,00,01,0.1875,3/16,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
y2_bit_flip_p_0_25,Y2,Y2,00,10,0.1875,3/16,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
y2_bit_flip_p_0_25,Y2,Y2,00,11,0.0625,1/16,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
y2_bit_flip_p_0_25,Y2,Y2,01,00,0.1875,3/16,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
y2_bit_flip_p_0_25,Y2,Y2,01,01,0.5625,9/16,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
y2_bit_flip_p_0_25,Y2,Y2,01,10,0.0625,1/16,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
y2_bit_flip_p_0_25,Y2,Y2,01,11,0.1875,3/16,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
y2_bit_flip_p_0_25,Y2,Y2,10,00,0.1875,3/16,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
y2_bit_flip_p_0_25,Y2,Y2,10,01,0.0625,1/16,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
y2_bit_flip_p_0_25,Y2,Y2,10,10,0.5625,9/16,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
y2_bit_flip_p_0_25,Y2,Y2,10,11,0.1875,3/16,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
y2_bit_flip_p_0_25,Y2,Y2,11,00,0.0625,1/16,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
y2_bit_flip_p_0_25,Y2,Y2,11,01,0.1875,3/16,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
y2_bit_flip_p_0_25,Y2,Y2,11,10,0.1875,3/16,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
y2_bit_flip_p_0_25,Y2,Y2,11,11,0.5625,9/16,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
y2_marginal_joint_degrade_q_0_10,Y2,Y2,00,00,0.9,9/10,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
y2_marginal_joint_degrade_q_0_10,Y2,Y2,00,01,0.05,1/20,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
y2_marginal_joint_degrade_q_0_10,Y2,Y2,00,10,0.05,1/20,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
y2_marginal_joint_degrade_q_0_10,Y2,Y2,01,00,0.05,1/20,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
y2_marginal_joint_degrade_q_0_10,Y2,Y2,01,01,0.9,9/10,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
y2_marginal_joint_degrade_q_0_10,Y2,Y2,01,11,0.05,1/20,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
y2_marginal_joint_degrade_q_0_10,Y2,Y2,10,00,0.05,1/20,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
y2_marginal_joint_degrade_q_0_10,Y2,Y2,10,10,0.9,9/10,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
y2_marginal_joint_degrade_q_0_10,Y2,Y2,10,11,0.05,1/20,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
y2_marginal_joint_degrade_q_0_10,Y2,Y2,11,01,0.05,1/20,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
y2_marginal_joint_degrade_q_0_10,Y2,Y2,11,10,0.05,1/20,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
y2_marginal_joint_degrade_q_0_10,Y2,Y2,11,11,0.9,9/10,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
comp_bitflip_0_10_then_0_25,X2,Y2,00,00,0.49,49/100,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
comp_bitflip_0_10_then_0_25,X2,Y2,00,01,0.21,21/100,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
comp_bitflip_0_10_then_0_25,X2,Y2,00,10,0.21,21/100,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
comp_bitflip_0_10_then_0_25,X2,Y2,00,11,0.09,9/100,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
comp_bitflip_0_10_then_0_25,X2,Y2,01,00,0.21,21/100,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
comp_bitflip_0_10_then_0_25,X2,Y2,01,01,0.49,49/100,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
comp_bitflip_0_10_then_0_25,X2,Y2,01,10,0.09,9/100,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
comp_bitflip_0_10_then_0_25,X2,Y2,01,11,0.21,21/100,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
comp_bitflip_0_10_then_0_25,X2,Y2,10,00,0.21,21/100,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
comp_bitflip_0_10_then_0_25,X2,Y2,10,01,0.09,9/100,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
comp_bitflip_0_10_then_0_25,X2,Y2,10,10,0.49,49/100,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
comp_bitflip_0_10_then_0_25,X2,Y2,10,11,0.21,21/100,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
comp_bitflip_0_10_then_0_25,X2,Y2,11,00,0.09,9/100,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
comp_bitflip_0_10_then_0_25,X2,Y2,11,01,0.21,21/100,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
comp_bitflip_0_10_then_0_25,X2,Y2,11,10,0.21,21/100,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
comp_bitflip_0_10_then_0_25,X2,Y2,11,11,0.49,49/100,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
comp_identity_then_marginal_degrade_0_10,X2,Y2,00,00,0.9,9/10,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
comp_identity_then_marginal_degrade_0_10,X2,Y2,00,01,0.05,1/20,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
comp_identity_then_marginal_degrade_0_10,X2,Y2,00,10,0.05,1/20,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
comp_identity_then_marginal_degrade_0_10,X2,Y2,01,00,0.05,1/20,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
comp_identity_then_marginal_degrade_0_10,X2,Y2,01,01,0.9,9/10,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
comp_identity_then_marginal_degrade_0_10,X2,Y2,01,11,0.05,1/20,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
comp_identity_then_marginal_degrade_0_10,X2,Y2,10,00,0.05,1/20,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
comp_identity_then_marginal_degrade_0_10,X2,Y2,10,10,0.9,9/10,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
comp_identity_then_marginal_degrade_0_10,X2,Y2,10,11,0.05,1/20,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
comp_identity_then_marginal_degrade_0_10,X2,Y2,11,01,0.05,1/20,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
comp_identity_then_marginal_degrade_0_10,X2,Y2,11,10,0.05,1/20,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
comp_identity_then_marginal_degrade_0_10,X2,Y2,11,11,0.9,9/10,"prebiotic stochastic channel probe only; no Omega validation, no valuer detection, no agency, no identity, no compatibility detection, no ethical claim",1,K(y|x) > 0
