rule_id,stratum,classification,stage1_score,relation_asymmetry_priority
q3g3_s3_00001,S3_sparse_active_preserving,chaotic,0.10991640669023968,0.3623170442752345
q3g3_s3_00003,S3_sparse_active_preserving,chaotic,0.1444823655121647,0.4869590837632218
q3g3_s3_00009,S3_sparse_active_preserving,transported_identity,0.08299804809447774,0.2797341620962027
q3g3_s3_00004,S3_sparse_active_preserving,localized_persistence,0.038810136451414096,0.13655418381053108
q3g3_s3_00007,S3_sparse_active_preserving,emitter_or_generator,0.16566616424715894,0.5583563313515356
q3g3_s3_00011,S3_sparse_active_preserving,emitter_or_generator,0.16846463145720092,0.5303516175504474
q3g3_s3_00010,S3_sparse_active_preserving,chaotic,0.09077543261701637,0.31267093456972306
q3g3_s3_00013,S3_sparse_active_preserving,emitter_or_generator,0.1712432377578123,0.5771531346652192
q3g3_s3_00026,S3_sparse_active_preserving,collapse,0.0,0.0
q3g3_s3_00012,S3_sparse_active_preserving,emitter_or_generator,0.1412973796110922,0.47622450165219965
q3g3_s3_00027,S3_sparse_active_preserving,collapse,0.0,0.0
q3g3_s3_00016,S3_sparse_active_preserving,transported_identity,0.08567486597944804,0.28875602978258413
q3g3_s3_00014,S3_sparse_active_preserving,emitter_or_generator,0.12514143601091945,0.43104272403761146
q3g3_s3_00018,S3_sparse_active_preserving,transported_identity,0.11923536520770464,0.42836408982027224
q3g3_s3_00015,S3_sparse_active_preserving,emitter_or_generator,0.1529681761313012,0.5608833124814377
q3g3_s3_00019,S3_sparse_active_preserving,emitter_or_generator,0.1383226027139283,0.45595228301998586
q3g3_s3_00020,S3_sparse_active_preserving,emitter_or_generator,0.11416204703650401,0.3932248286812916
q3g3_s3_00017,S3_sparse_active_preserving,chaotic,0.0504281092586859,0.1662259897786313
q3g3_s3_00021,S3_sparse_active_preserving,transported_identity,0.07640367916577563,0.25750869644761415
q3g3_s3_00023,S3_sparse_active_preserving,transported_identity,0.10075417580026455,0.3470421610898001
q3g3_s3_00022,S3_sparse_active_preserving,chaotic,0.1125693029497603,0.4044156439306203
q3g3_s3_00025,S3_sparse_active_preserving,emitter_or_generator,0.10612843691335366,0.3734148706210592
q3g3_s3_00024,S3_sparse_active_preserving,emitter_or_generator,0.12710076677636262,0.4283766583944073
q3g3_s3_00028,S3_sparse_active_preserving,emitter_or_generator,0.1109049067332463,0.3820057898589595
q3g3_s3_00030,S3_sparse_active_preserving,emitter_or_generator,0.22342230829254375,0.7695657285632063
q3g3_s3_00035,S3_sparse_active_preserving,transported_identity,0.09009026636105523,0.303637564402075
q3g3_s3_00029,S3_sparse_active_preserving,emitter_or_generator,0.10825380948131114,0.37287423265784947
q3g3_s3_00032,S3_sparse_active_preserving,emitter_or_generator,0.13203621480588978,0.42545002548564487
q3g3_s3_00034,S3_sparse_active_preserving,emitter_or_generator,0.14687483748110464,0.4732633652168927
q3g3_s3_00031,S3_sparse_active_preserving,transported_identity,0.08216262083510784,0.2769184628146227
q3g3_s3_00037,S3_sparse_active_preserving,chaotic,0.16619625645575992,0.5847646060480441
q3g3_s3_00033,S3_sparse_active_preserving,chaotic,0.1284598087848724,0.4234415919205053
q3g3_s3_00036,S3_sparse_active_preserving,emitter_or_generator,0.19321770725110257,0.6225903900313305
q3g3_s3_00039,S3_sparse_active_preserving,transported_identity,0.09539375159380392,0.33564468153375454
q3g3_s3_00040,S3_sparse_active_preserving,emitter_or_generator,0.05513067879309381,0.18989456028732313
q3g3_s3_00038,S3_sparse_active_preserving,emitter_or_generator,0.12208748824990358,0.39339301769413376
q3g3_s3_00041,S3_sparse_active_preserving,chaotic,0.13285884227304925,0.44778350543879564
q3g3_s3_00042,S3_sparse_active_preserving,localized_persistence,0.15133314183160884,0.5212585996422082
q3g3_s3_00043,S3_sparse_active_preserving,emitter_or_generator,0.18227981903884322,0.5738438747519138
q3g3_s3_00045,S3_sparse_active_preserving,emitter_or_generator,0.113651086134266,0.40830205018606675
q3g3_s3_00044,S3_sparse_active_preserving,localized_persistence,0.035213425436747124,0.12129068761546233
q3g3_s3_00047,S3_sparse_active_preserving,transported_identity,0.053421373808424745,0.18004981542839452
q3g3_s3_00055,S3_sparse_active_preserving,emitter_or_generator,0.027407876106082724,0.09237469354272325
q3g3_s3_00049,S3_sparse_active_preserving,frozen_order,0.0,0.0
q3g3_s3_00046,S3_sparse_active_preserving,localized_persistence,0.11283074764186637,0.38863924187753973
q3g3_s3_00048,S3_sparse_active_preserving,transported_identity,0.07187226812371836,0.2369122912226272
q3g3_s3_00052,S3_sparse_active_preserving,transported_identity,0.06731560128121533,0.23685118969316507
q3g3_s3_00050,S3_sparse_active_preserving,emitter_or_generator,0.11233716872855895,0.378617864974032
q3g3_s3_00051,S3_sparse_active_preserving,emitter_or_generator,0.12658731892285324,0.436022987400939
q3g3_s3_00053,S3_sparse_active_preserving,transported_identity,0.10079170776887128,0.34717143787055665
q3g3_s3_00057,S3_sparse_active_preserving,transported_identity,0.08081963633138299,0.27837874736365253
q3g3_s3_00054,S3_sparse_active_preserving,emitter_or_generator,0.11914796631527584,0.40157277535889263
q3g3_s3_00058,S3_sparse_active_preserving,emitter_or_generator,0.05320559835268123,0.1793225722257034
q3g3_s3_00056,S3_sparse_active_preserving,emitter_or_generator,0.21225314704687218,0.6682043518142272
q3g3_s3_00065,S3_sparse_active_preserving,frozen_order,0.0,0.0
q3g3_s3_00060,S3_sparse_active_preserving,transported_identity,0.31228162052891245,1.05250472104189
q3g3_s3_00063,S3_sparse_active_preserving,emitter_or_generator,0.038077459286186166,0.13397624563658095
q3g3_s3_00061,S3_sparse_active_preserving,transported_identity,0.14570607581402148,0.5018764833594074
q3g3_s3_00059,S3_sparse_active_preserving,chaotic,0.0791696550728139,0.2726954785841368
q3g3_s3_00068,S3_sparse_active_preserving,transported_identity,0.09292449180754386,0.32007324955931776
q3g3_s3_00062,S3_sparse_active_preserving,chaotic,0.10474871949097316,0.35304198050661323
q3g3_s3_00066,S3_sparse_active_preserving,transported_identity,0.1571818805616508,0.5414042552679084
q3g3_s3_00064,S3_sparse_active_preserving,emitter_or_generator,0.1260963730767957,0.42499147962920025
q3g3_s3_00069,S3_sparse_active_preserving,frozen_order,0.00019925237975399154,0.0006715543169486381
q3g3_s3_00067,S3_sparse_active_preserving,localized_persistence,0.02776341741055647,0.0956295488585834
q3g3_s3_00073,S3_sparse_active_preserving,transported_identity,0.16747109525869847,0.5892501499843095
q3g3_s3_00071,S3_sparse_active_preserving,emitter_or_generator,0.15608341152001914,0.5260589054933978
q3g3_s3_00072,S3_sparse_active_preserving,transported_identity,0.12209305037238126,0.42054272906042434
q3g3_s3_00070,S3_sparse_active_preserving,chaotic,0.08973208488169529,0.3157240023615205
q3g3_s3_00076,S3_sparse_active_preserving,transported_identity,0.07735993094890825,0.2550012538686235
q3g3_s3_00074,S3_sparse_active_preserving,chaotic,0.0501635324892413,0.1839329524605514
q3g3_s3_00075,S3_sparse_active_preserving,emitter_or_generator,0.17699486440855972,0.6096489774072613
q3g3_s3_00079,S3_sparse_active_preserving,frozen_order,0.0,0.0
q3g3_s3_00078,S3_sparse_active_preserving,emitter_or_generator,0.1115910462797167,0.35957114912353155
q3g3_s3_00077,S3_sparse_active_preserving,transported_identity,0.02354316337017085,0.07934918024761287
q3g3_s3_00080,S3_sparse_active_preserving,transported_identity,0.10177826079154954,0.3505695649486707
q3g3_s3_00082,S3_sparse_active_preserving,transported_identity,0.15243423862093342,0.536342691444025
q3g3_s3_00085,S3_sparse_active_preserving,transported_identity,0.165565165268635,0.5457518410706858
q3g3_s3_00084,S3_sparse_active_preserving,transported_identity,0.17164576674221624,0.5657953051873054
q3g3_s3_00081,S3_sparse_active_preserving,chaotic,0.07698945337875279,0.2708888174437598
q3g3_s3_00083,S3_sparse_active_preserving,emitter_or_generator,0.08455908935900393,0.2724681768234571
q3g3_s3_00086,S3_sparse_active_preserving,chaotic,0.08869328677827432,0.29892922580825787
q3g3_s3_00088,S3_sparse_active_preserving,emitter_or_generator,0.08007218169870323,0.269872908688222
q3g3_s3_00087,S3_sparse_active_preserving,emitter_or_generator,0.00659227770257923,0.02124178370831085
q3g3_s3_00103,S3_sparse_active_preserving,collapse,0.0,0.0
q3g3_s3_00089,S3_sparse_active_preserving,emitter_or_generator,0.12554639219199382,0.4510370386156815
q3g3_s3_00091,S3_sparse_active_preserving,emitter_or_generator,0.057385700822856836,0.1976618583898402
q3g3_s3_00090,S3_sparse_active_preserving,transported_identity,0.16305256236698398,0.5616254925973893
q3g3_s3_00094,S3_sparse_active_preserving,emitter_or_generator,0.13962144399325577,0.47057597790319533
q3g3_s3_00092,S3_sparse_active_preserving,emitter_or_generator,0.13261702959870203,0.4567919908399737
q3g3_s3_00093,S3_sparse_active_preserving,emitter_or_generator,0.11821287598518178,0.4071776839489595
q3g3_s3_00097,S3_sparse_active_preserving,transported_identity,0.028063126182921103,0.09458312898688223
q3g3_s3_00095,S3_sparse_active_preserving,emitter_or_generator,0.1151481680353898,0.38809197374890636
q3g3_s3_00096,S3_sparse_active_preserving,emitter_or_generator,0.2014263188440558,0.708722232969826
q3g3_s3_00098,S3_sparse_active_preserving,emitter_or_generator,0.16490221275457284,0.5435665531539623
q3g3_s3_00102,S3_sparse_active_preserving,transported_identity,0.1456488884501972,0.5016795046617903
q3g3_s3_00099,S3_sparse_active_preserving,chaotic,0.11606478856963706,0.39977871618430544
q3g3_s3_00100,S3_sparse_active_preserving,emitter_or_generator,0.13839229715745674,0.4561820165560611
q3g3_s3_00101,S3_sparse_active_preserving,chaotic,0.10131013119434559,0.32644375607066917
q3g3_s3_00106,S3_sparse_active_preserving,transported_identity,0.06084656148841794,0.20056829527663692
q3g3_s3_00104,S3_sparse_active_preserving,emitter_or_generator,0.11688818867351393,0.38529810340528664
q3g3_s3_00109,S3_sparse_active_preserving,frozen_order,0.0044598322708749236,0.015031286542578445
q3g3_s3_00105,S3_sparse_active_preserving,emitter_or_generator,0.14626810105936375,0.4821429997882731
q3g3_s3_00107,S3_sparse_active_preserving,transported_identity,0.10803722677717889,0.3641254680267881
q3g3_s3_00108,S3_sparse_active_preserving,transported_identity,0.11853170634095589,0.4170560037922522
q3g3_s3_00116,S3_sparse_active_preserving,emitter_or_generator,0.0,0.0
q3g3_s3_00111,S3_sparse_active_preserving,emitter_or_generator,0.1291718973751573,0.4544937129866646
q3g3_s3_00112,S3_sparse_active_preserving,transported_identity,0.15826606816382227,0.5451386792309434
q3g3_s3_00110,S3_sparse_active_preserving,transported_identity,0.03614087350780751,0.12716233271265606
q3g3_s3_00113,S3_sparse_active_preserving,emitter_or_generator,0.1272819753983292,0.4384156930386895
q3g3_s3_00114,S3_sparse_active_preserving,emitter_or_generator,0.12820758407536095,0.43210704262436467
q3g3_s3_00115,S3_sparse_active_preserving,chaotic,0.08919632252828652,0.30723177759743137
q3g3_s3_00119,S3_sparse_active_preserving,transported_identity,0.05510337501313293,0.18163705096921595
q3g3_s3_00117,S3_sparse_active_preserving,emitter_or_generator,0.12292176657957692,0.42339719599632053
q3g3_s3_00120,S3_sparse_active_preserving,transported_identity,0.14805168574437083,0.5099558064528329
q3g3_s3_00118,S3_sparse_active_preserving,transported_identity,0.0764122202283812,0.25753748299195145
q3g3_s3_00132,S3_sparse_active_preserving,emitter_or_generator,0.012665030494548615,0.041747693111660246
q3g3_s3_00122,S3_sparse_active_preserving,chaotic,0.1011231185564639,0.348312963916709
q3g3_s3_00124,S3_sparse_active_preserving,emitter_or_generator,0.1008054118726958,0.3322845058025899
q3g3_s3_00121,S3_sparse_active_preserving,emitter_or_generator,0.11995791914748714,0.4220741599633807
q3g3_s3_00126,S3_sparse_active_preserving,transported_identity,0.16188351345711358,0.5575987685745023
q3g3_s3_00123,S3_sparse_active_preserving,emitter_or_generator,0.13663220681183316,0.45038023726863524
q3g3_s3_00127,S3_sparse_active_preserving,emitter_or_generator,0.020766528127758945,0.06999089109726163
q3g3_s3_00125,S3_sparse_active_preserving,emitter_or_generator,0.1325343728850001,0.43687256247277817
q3g3_s3_00129,S3_sparse_active_preserving,transported_identity,0.1194755678043768,0.40267691371104775
q3g3_s3_00128,S3_sparse_active_preserving,emitter_or_generator,0.14269129736919597,0.4703527950317941
q3g3_s3_00131,S3_sparse_active_preserving,emitter_or_generator,0.13864684060273094,0.48783147619479406
q3g3_s3_00130,S3_sparse_active_preserving,emitter_or_generator,0.11077729255459945,0.381566229910287
q3g3_s3_00133,S3_sparse_active_preserving,emitter_or_generator,0.16799106510923112,0.5661921083311122
q3g3_s3_00136,S3_sparse_active_preserving,transported_identity,0.11953115830398597,0.42057259403254327
q3g3_s3_00134,S3_sparse_active_preserving,chaotic,0.09648339016658079,0.33947859503056205
q3g3_s3_00135,S3_sparse_active_preserving,chaotic,0.08961526467700798,0.30203663280028614
q3g3_s3_00137,S3_sparse_active_preserving,emitter_or_generator,0.14660528175617366,0.5049737482712648
q3g3_s3_00139,S3_sparse_active_preserving,transported_identity,0.12480426523100795,0.4021470768554701
q3g3_s3_00138,S3_sparse_active_preserving,emitter_or_generator,0.12966349239227673,0.42740928973750475
q3g3_s3_00145,S3_sparse_active_preserving,transported_identity,0.13770160181921084,0.4845056360305567
q3g3_s3_00142,S3_sparse_active_preserving,emitter_or_generator,0.11592942508434011,0.3993124641793937
q3g3_s3_00141,S3_sparse_active_preserving,emitter_or_generator,0.11216372378502941,0.38634171525954575
q3g3_s3_00143,S3_sparse_active_preserving,emitter_or_generator,0.009120255630514008,0.032765362820735514
q3g3_s3_00140,S3_sparse_active_preserving,chaotic,0.0672956970430589,0.22182655691971268
q3g3_s3_00147,S3_sparse_active_preserving,transported_identity,0.13424181957636686,0.452444651164792
q3g3_s3_00144,S3_sparse_active_preserving,chaotic,0.058044912207522656,0.1913332291285006
q3g3_s3_00146,S3_sparse_active_preserving,emitter_or_generator,0.12079685027405473,0.41607803983285524
q3g3_s3_00148,S3_sparse_active_preserving,chaotic,0.07994144932576326,0.2694322921720169
q3g3_s3_00150,S3_sparse_active_preserving,transported_identity,0.05598206540589248,0.18038665519676467
q3g3_s3_00151,S3_sparse_active_preserving,transported_identity,0.09990224211846727,0.34410772285249835
q3g3_s3_00153,S3_sparse_active_preserving,emitter_or_generator,0.005098807816342689,0.01605180238478254
q3g3_s3_00149,S3_sparse_active_preserving,chaotic,0.09434270996139628,0.31098152542830626
q3g3_s3_00154,S3_sparse_active_preserving,emitter_or_generator,0.0008990763584839727,0.0029636220705582805
q3g3_s3_00152,S3_sparse_active_preserving,emitter_or_generator,0.11831612187341319,0.3900049943234731
q3g3_s3_00155,S3_sparse_active_preserving,emitter_or_generator,0.14915627762473632,0.5137605118185362
q3g3_s3_00156,S3_sparse_active_preserving,emitter_or_generator,0.12150085939838479,0.43650308746827127
q3g3_s3_00157,S3_sparse_active_preserving,frozen_order,4.568386489339796e-05,0.0001641235146170223
q3g3_s3_00165,S3_sparse_active_preserving,frozen_order,0.0,0.0
q3g3_s3_00161,S3_sparse_active_preserving,transported_identity,0.1481841005444224,0.5104119018752328
q3g3_s3_00159,S3_sparse_active_preserving,emitter_or_generator,0.17156200761872645,0.6036441008807042
q3g3_s3_00158,S3_sparse_active_preserving,emitter_or_generator,0.17224997294701233,0.5933054623730425
q3g3_s3_00163,S3_sparse_active_preserving,localized_persistence,0.02973878673130887,0.10023072564996693
q3g3_s3_00162,S3_sparse_active_preserving,chaotic,0.11124120205616563,0.3666839623332867
q3g3_s3_00160,S3_sparse_active_preserving,transported_identity,0.11982081368807905,0.4215917518654633
q3g3_s3_00166,S3_sparse_active_preserving,transported_identity,0.1356517120584548,0.4471482360445362
q3g3_s3_00164,S3_sparse_active_preserving,chaotic,0.0983665341727833,0.33881806215069804
q3g3_s3_00167,S3_sparse_active_preserving,transported_identity,0.15805832183159946,0.5444231085310648
q3g3_s3_00168,S3_sparse_active_preserving,transported_identity,0.11520924604796517,0.4053658657243219
q3g3_s3_00169,S3_sparse_active_preserving,transported_identity,0.1167062345908765,0.4106330476345655
q3g3_s3_00170,S3_sparse_active_preserving,emitter_or_generator,0.13120398129147787,0.44220601101942536
q3g3_s3_00171,S3_sparse_active_preserving,chaotic,0.09942631733025169,0.32037368917525544
q3g3_s3_00172,S3_sparse_active_preserving,chaotic,0.11020876084803162,0.4040987897761159
q3g3_s3_00174,S3_sparse_active_preserving,transported_identity,0.07986470115368699,0.25142591103938494
q3g3_s3_00173,S3_sparse_active_preserving,emitter_or_generator,0.11660079597125031,0.4016249639009733
q3g3_s3_00180,S3_sparse_active_preserving,emitter_or_generator,0.014429503209932923,0.046495065898672756
q3g3_s3_00175,S3_sparse_active_preserving,chaotic,0.08216998846198169,0.2769432944459383
q3g3_s3_00181,S3_sparse_active_preserving,emitter_or_generator,0.22013129177907578,0.7745360266300815
q3g3_s3_00176,S3_sparse_active_preserving,chaotic,0.10292090995342806,0.33925781429092955
q3g3_s3_00177,S3_sparse_active_preserving,emitter_or_generator,0.11052383854197323,0.3970671236507927
q3g3_s3_00178,S3_sparse_active_preserving,chaotic,0.0920623326975866,0.32392302245447135
q3g3_s3_00184,S3_sparse_active_preserving,transported_identity,0.1450279520951269,0.4995407238832149
q3g3_s3_00186,S3_sparse_active_preserving,emitter_or_generator,0.15377206387885053,0.5182688078879777
q3g3_s3_00179,S3_sparse_active_preserving,emitter_or_generator,0.1403036087889354,0.46248226600797226
q3g3_s3_00182,S3_sparse_active_preserving,emitter_or_generator,0.12572348161775168,0.42373469730427415
q3g3_s3_00183,S3_sparse_active_preserving,emitter_or_generator,0.17213013327302912,0.592892681273767
q3g3_s3_00185,S3_sparse_active_preserving,emitter_or_generator,6.313605742186146e-05,0.0002081151522424322
q3g3_s3_00187,S3_sparse_active_preserving,transported_identity,0.1294051516758461,0.42655772219075194
q3g3_s3_00189,S3_sparse_active_preserving,transported_identity,0.08222448594664838,0.2710362684908039
q3g3_s3_00188,S3_sparse_active_preserving,transported_identity,0.07523685659195362,0.25357607221732514
q3g3_s3_00192,S3_sparse_active_preserving,emitter_or_generator,0.029544493247170178,0.10176436562914173
q3g3_s3_00201,S3_sparse_active_preserving,frozen_order,0.0,0.0
q3g3_s3_00190,S3_sparse_active_preserving,emitter_or_generator,0.12485705791353019,0.41156585756682174
q3g3_s3_00191,S3_sparse_active_preserving,emitter_or_generator,0.002519475679839453,0.008304938352063383
q3g3_s3_00197,S3_sparse_active_preserving,emitter_or_generator,0.0,0.0
q3g3_s3_00193,S3_sparse_active_preserving,emitter_or_generator,0.17486658206664682,0.6152713072715351
q3g3_s3_00194,S3_sparse_active_preserving,emitter_or_generator,0.14041955346036417,0.48366735080792106
q3g3_s3_00196,S3_sparse_active_preserving,emitter_or_generator,0.13887357905515232,0.4577684642929095
q3g3_s3_00203,S3_sparse_active_preserving,frozen_order,0.008843602128254077,0.029151132941281955
q3g3_s3_00195,S3_sparse_active_preserving,emitter_or_generator,0.1299684351960213,0.42841447157207024
q3g3_s3_00198,S3_sparse_active_preserving,transported_identity,0.06788164265478484,0.22375800726947595
q3g3_s3_00199,S3_sparse_active_preserving,emitter_or_generator,0.1013896269463231,0.34172059452279263
q3g3_s3_00202,S3_sparse_active_preserving,transported_identity,0.02511638879226364,0.08279105935227644
q3g3_s3_00200,S3_sparse_active_preserving,emitter_or_generator,0.12352483016354251,0.41632442758823585
q3g3_s3_00207,S3_sparse_active_preserving,emitter_or_generator,0.0,0.0
q3g3_s3_00204,S3_sparse_active_preserving,emitter_or_generator,0.11809684396202091,0.38928218935629116
q3g3_s3_00205,S3_sparse_active_preserving,transported_identity,0.13041856604576138,0.44921950526873367
q3g3_s3_00206,S3_sparse_active_preserving,emitter_or_generator,0.12171582391125281,0.40121141955931483
q3g3_s3_00224,S3_sparse_active_preserving,collapse,0.0,0.0
q3g3_s3_00210,S3_sparse_active_preserving,emitter_or_generator,0.14197616990506187,0.4679955230203891
q3g3_s3_00208,S3_sparse_active_preserving,emitter_or_generator,0.126453169684143,0.44492781925902164
q3g3_s3_00209,S3_sparse_active_preserving,transported_identity,0.03448753618401053,0.12645429934137192
q3g3_s3_00212,S3_sparse_active_preserving,chaotic,0.04738062665929694,0.16670961231974848
q3g3_s3_00214,S3_sparse_active_preserving,transported_identity,0.16539443079925575,0.5574404889900841
q3g3_s3_00211,S3_sparse_active_preserving,chaotic,0.021736558733297138,0.0748703689702457
q3g3_s3_00213,S3_sparse_active_preserving,transported_identity,0.21229114461583576,0.7626755936198544
q3g3_s3_00216,S3_sparse_active_preserving,chaotic,0.10159072359336618,0.3499236034882613
q3g3_s3_00215,S3_sparse_active_preserving,emitter_or_generator,0.1151166895494255,0.39651304178135455
q3g3_s3_00217,S3_sparse_active_preserving,emitter_or_generator,0.13111975735666592,0.4419221451650592
q3g3_s3_00219,S3_sparse_active_preserving,emitter_or_generator,0.10748182023334377,0.3542919259543554
q3g3_s3_00218,S3_sparse_active_preserving,chaotic,0.03709602846296451,0.1250273551899915
q3g3_s3_00220,S3_sparse_active_preserving,localized_persistence,0.14529629792182513,0.5004650261751755
q3g3_s3_00221,S3_sparse_active_preserving,emitter_or_generator,0.13524900455676966,0.46585768236220665
q3g3_s3_00222,S3_sparse_active_preserving,emitter_or_generator,0.16561809615413978,0.5459263169525348
q3g3_s3_00223,S3_sparse_active_preserving,transported_identity,0.17739300361078877,0.6110203457704947
q3g3_s3_00225,S3_sparse_active_preserving,transported_identity,0.07225216111670531,0.23281251915382822
q3g3_s3_00240,S3_sparse_active_preserving,collapse,0.0,0.0
q3g3_s3_00226,S3_sparse_active_preserving,localized_persistence,0.2990093583095806,0.9856234403538027
q3g3_s3_00227,S3_sparse_active_preserving,emitter_or_generator,0.1322339730531163,0.4358823556195315
q3g3_s3_00232,S3_sparse_active_preserving,frozen_order,2.815792963041232e-06,9.49026517173156e-06
q3g3_s3_00231,S3_sparse_active_preserving,emitter_or_generator,0.03567281065345989,0.12287301447302852
q3g3_s3_00229,S3_sparse_active_preserving,transported_identity,0.18796428182973388,0.6613558064379526
q3g3_s3_00243,S3_sparse_active_preserving,collapse,0.0,0.0
q3g3_s3_00230,S3_sparse_active_preserving,transported_identity,0.10148870546195567,0.3420545258162209
q3g3_s3_00228,S3_sparse_active_preserving,transported_identity,0.015445127111317961,0.055488049251771934
q3g3_s3_00234,S3_sparse_active_preserving,transported_identity,0.14198803452382416,0.48906989669317213
q3g3_s3_00233,S3_sparse_active_preserving,emitter_or_generator,0.122332969748104,0.41230741655842457
q3g3_s3_00235,S3_sparse_active_preserving,emitter_or_generator,0.1680665800059696,0.5664466215016013
q3g3_s3_00236,S3_sparse_active_preserving,chaotic,0.08773401472907766,0.3086937555282362
q3g3_s3_00241,S3_sparse_active_preserving,transported_identity,0.04328004350249749,0.13945791795249193
q3g3_s3_00239,S3_sparse_active_preserving,emitter_or_generator,0.14421187889809256,0.4646827208938538
q3g3_s3_00237,S3_sparse_active_preserving,emitter_or_generator,0.0016826420204951527,0.005671126809816996
q3g3_s3_00238,S3_sparse_active_preserving,localized_persistence,0.03628696727719986,0.1276763663457032
q3g3_s3_00247,S3_sparse_active_preserving,frozen_order,0.0062965557404541725,0.020755313366682272
q3g3_s3_00242,S3_sparse_active_preserving,emitter_or_generator,0.15008989437670125,0.49474076294542263
q3g3_s3_00244,S3_sparse_active_preserving,emitter_or_generator,0.18135953144554634,0.6381168699009964
q3g3_s3_00248,S3_sparse_active_preserving,transported_identity,0.13771377741034868,0.46414643497561964
q3g3_s3_00245,S3_sparse_active_preserving,emitter_or_generator,0.1362250230644248,0.45912878143935765
q3g3_s3_00246,S3_sparse_active_preserving,emitter_or_generator,0.114748620371645,0.40374514575208426
q3g3_s3_00249,S3_sparse_active_preserving,emitter_or_generator,0.2305836661970404,0.8283931711523304
q3g3_s4_00001,S4_neighbor_dependent,emitter_or_generator,0.12626611375960195,0.4162105231335027
q3g3_s4_00006,S4_neighbor_dependent,mixed,0.09032999953190307,0.29106333182502103
q3g3_s4_00002,S4_neighbor_dependent,chaotic,0.09396837229055835,0.323668837889701
q3g3_s4_00000,S4_neighbor_dependent,chaotic,0.06455388799899217,0.2271340503668243
q3g3_s4_00004,S4_neighbor_dependent,emitter_or_generator,0.1826374843124263,0.6426133707289073
q3g3_s4_00005,S4_neighbor_dependent,chaotic,0.1124287638587776,0.4039107442333862
q3g3_s4_00003,S4_neighbor_dependent,emitter_or_generator,0.16463387923637474,0.5548771485374111
q3g3_s4_00009,S4_neighbor_dependent,emitter_or_generator,0.1613452812713895,0.5676963600289631
q3g3_s4_00007,S4_neighbor_dependent,chaotic,0.08918673927284218,0.3071987686064564
q3g3_s4_00012,S4_neighbor_dependent,transported_identity,0.14131665900638687,0.5076931823562788
q3g3_s4_00008,S4_neighbor_dependent,chaotic,0.057618970989153445,0.20700148836844015
q3g3_s4_00010,S4_neighbor_dependent,chaotic,0.09639460764922134,0.33916621209911213
q3g3_s4_00011,S4_neighbor_dependent,chaotic,0.09030347557591667,0.30435615842253394
q3g3_s4_00018,S4_neighbor_dependent,frozen_order,0.0004639937913433939,0.0015982008368494681
q3g3_s4_00014,S4_neighbor_dependent,chaotic,0.08932462136405023,0.3076736958095064
q3g3_s4_00013,S4_neighbor_dependent,chaotic,0.09178529593210889,0.31614935265504174
q3g3_s4_00015,S4_neighbor_dependent,emitter_or_generator,0.14635706334145376,0.49327750978045526
q3g3_s4_00028,S4_neighbor_dependent,global_periodic,0.0,0.0
q3g3_s4_00016,S4_neighbor_dependent,emitter_or_generator,0.17252063169858622,0.6070170374579886
q3g3_s4_00017,S4_neighbor_dependent,emitter_or_generator,0.19918516474981254,0.7008366907863774
q3g3_s4_00019,S4_neighbor_dependent,transported_identity,0.11512926334833333,0.4050844451145062
q3g3_s4_00022,S4_neighbor_dependent,transported_identity,0.15043702300488793,0.5181719681279473
q3g3_s4_00026,S4_neighbor_dependent,mixed,0.02875474753031772,0.09904413038220548
q3g3_s4_00020,S4_neighbor_dependent,emitter_or_generator,0.13629593405922058,0.4795597679861465
q3g3_s4_00029,S4_neighbor_dependent,frozen_order,0.00010968278377176216,0.0003615469539143271
q3g3_s4_00021,S4_neighbor_dependent,emitter_or_generator,0.12557361850827609,0.4418331021587492
q3g3_s4_00023,S4_neighbor_dependent,emitter_or_generator,0.1231102638795859,0.4331657432800245
q3g3_s4_00024,S4_neighbor_dependent,transported_identity,0.1695475728802813,0.5588790365312977
q3g3_s4_00025,S4_neighbor_dependent,transported_identity,0.09898340678678502,0.3556070540117832
q3g3_s4_00032,S4_neighbor_dependent,emitter_or_generator,0.03393849755242625,0.11689926934724597
q3g3_s4_00030,S4_neighbor_dependent,transported_identity,0.12864526915336644,0.4335822034428276
q3g3_s4_00027,S4_neighbor_dependent,chaotic,0.07769355307001659,0.2733662052463547
q3g3_s4_00035,S4_neighbor_dependent,emitter_or_generator,0.024117504057646448,0.08307140286522666
q3g3_s4_00034,S4_neighbor_dependent,localized_persistence,0.09631541151754938,0.33175308411600346
q3g3_s4_00033,S4_neighbor_dependent,emitter_or_generator,0.13343522875676683,0.4596102323844191
q3g3_s4_00031,S4_neighbor_dependent,chaotic,0.05883895339555086,0.2113843881247568
q3g3_s4_00036,S4_neighbor_dependent,emitter_or_generator,0.12780686742550212,0.45915800519532246
q3g3_s4_00037,S4_neighbor_dependent,transported_identity,0.1482043276258748,0.4995034745909113
q3g3_s4_00040,S4_neighbor_dependent,transported_identity,0.17495290345424333,0.5896560820124497
q3g3_s4_00045,S4_neighbor_dependent,transported_identity,0.040432672201901276,0.13926809313988217
q3g3_s4_00038,S4_neighbor_dependent,localized_persistence,0.020002651550785053,0.06741634411560887
q3g3_s4_00039,S4_neighbor_dependent,chaotic,0.10189545863992253,0.3585210581775052
q3g3_s4_00043,S4_neighbor_dependent,emitter_or_generator,0.19757974116938135,0.695187978188564
