all_one_like,candidate,candidate_category,compression_ratio,family,fiber_too_small,identity_like,label_entropy,mean_fiber_size,num_macro,num_micro,pair_id,quotient_gate_pass,singleton_fraction,variant,world_seed
0,behavioral_quotient_k21,THEORY_INFORMED,0.061224489795918366,B,0,0,2.9182683557185127,16.333333333333332,21,343,3,1,0.0,control,103
0,predictive_quotient_k5,THEORY_INFORMED,0.014577259475218658,B,0,0,1.4799462782969908,68.6,5,343,3,1,0.0,control,103
0,predictive_quotient_k8,THEORY_INFORMED,0.023323615160349854,B,0,0,1.9398962961974016,42.875,8,343,3,1,0.0,control,103
0,predictive_quotient_k13,THEORY_INFORMED,0.037900874635568516,B,0,0,2.4335946126364334,26.384615384615383,13,343,3,1,0.0,control,103
0,predictive_quotient_k21,THEORY_INFORMED,0.061224489795918366,B,0,0,2.801801567800626,16.333333333333332,21,343,3,1,0.0,control,103
0,identity,DIAGNOSTIC_ONLY,1.0,B,1,1,6.340359303727763,1.0,567,567,4,0,1.0,control,104
1,all_one,DIAGNOSTIC_ONLY,0.001763668430335097,B,0,0,0.0,567.0,1,567,4,0,0.0,control,104
0,random_k,ADVERSARIAL,0.02292768959435626,B,0,0,2.555204797317603,43.61538461538461,13,567,4,1,0.0,control,104
0,hash_k34_s1206,ADVERSARIAL,0.059964726631393295,B,0,0,3.5234439856557835,16.676470588235293,34,567,4,1,0.0,control,104
0,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.003527336860670194,B,0,0,0.693108298476852,283.5,2,567,4,1,0.0,control,104
0,checkerboard,ADVERSARIAL,0.003527336860670194,B,0,0,0.6930709707288083,283.5,2,567,4,1,0.0,control,104
0,trap_mixing_adversarial,ADVERSARIAL,0.007054673721340388,B,0,0,1.3443626516720724,141.75,4,567,4,1,0.0,control,104
0,viability_signature,THEORY_INFORMED,0.05114638447971781,B,0,0,2.8082134599489175,19.551724137931036,29,567,4,1,0.13793103448275862,control,104
0,behavioral_quotient_k5,THEORY_INFORMED,0.008818342151675485,B,0,0,1.4109811264524477,113.4,5,567,4,1,0.0,control,104
0,behavioral_quotient_k8,THEORY_INFORMED,0.014109347442680775,B,0,0,1.91251935871317,70.875,8,567,4,1,0.0,control,104
0,behavioral_quotient_k13,THEORY_INFORMED,0.02292768959435626,B,0,0,2.3835793318398184,43.61538461538461,13,567,4,1,0.0,control,104
0,behavioral_quotient_k21,THEORY_INFORMED,0.037037037037037035,B,0,0,2.81543652530639,27.0,21,567,4,1,0.0,control,104
0,predictive_quotient_k5,THEORY_INFORMED,0.008818342151675485,B,0,0,1.4102428955248496,113.4,5,567,4,1,0.0,control,104
0,predictive_quotient_k8,THEORY_INFORMED,0.014109347442680775,B,0,0,1.9056542730458483,70.875,8,567,4,1,0.0,control,104
0,predictive_quotient_k13,THEORY_INFORMED,0.02292768959435626,B,0,0,2.3743068760210493,43.61538461538461,13,567,4,1,0.0,control,104
0,predictive_quotient_k21,THEORY_INFORMED,0.037037037037037035,B,0,0,2.88593118012987,27.0,21,567,4,1,0.0,control,104
0,identity,DIAGNOSTIC_ONLY,1.0,B,1,1,5.837730447165968,1.0,343,343,1,0,1.0,lure,101
1,all_one,DIAGNOSTIC_ONLY,0.0029154518950437317,B,0,0,0.0,343.0,1,343,1,0,0.0,lure,101
0,random_k,ADVERSARIAL,0.037900874635568516,B,0,0,2.550867413363258,26.384615384615383,13,343,1,1,0.0,lure,101
0,hash_k34_s1206,ADVERSARIAL,0.09912536443148688,B,0,0,3.5259755701090882,10.088235294117647,34,343,1,1,0.0,lure,101
0,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.0058309037900874635,B,0,0,0.6916121702949175,171.5,2,343,1,1,0.0,lure,101
0,checkerboard,ADVERSARIAL,0.0058309037900874635,B,0,0,0.6929389195380611,171.5,2,343,1,1,0.0,lure,101
0,trap_mixing_adversarial,ADVERSARIAL,0.011661807580174927,B,0,0,1.143386854257352,85.75,4,343,1,1,0.0,lure,101
0,viability_signature,THEORY_INFORMED,0.11078717201166181,B,0,0,3.233611604632387,9.026315789473685,38,343,1,1,0.18421052631578946,lure,101
0,behavioral_quotient_k5,THEORY_INFORMED,0.014577259475218658,B,0,0,1.3929587013635667,68.6,5,343,1,1,0.0,lure,101
0,behavioral_quotient_k8,THEORY_INFORMED,0.023323615160349854,B,0,0,1.8932824416094165,42.875,8,343,1,1,0.0,lure,101
0,behavioral_quotient_k13,THEORY_INFORMED,0.037900874635568516,B,0,0,2.4400080639196498,26.384615384615383,13,343,1,1,0.0,lure,101
0,behavioral_quotient_k21,THEORY_INFORMED,0.061224489795918366,B,0,0,2.8760492372548705,16.333333333333332,21,343,1,1,0.0,lure,101
0,predictive_quotient_k5,THEORY_INFORMED,0.014577259475218658,B,0,0,1.390777603738865,68.6,5,343,1,1,0.0,lure,101
0,predictive_quotient_k8,THEORY_INFORMED,0.023323615160349854,B,0,0,1.893913463211278,42.875,8,343,1,1,0.0,lure,101
0,predictive_quotient_k13,THEORY_INFORMED,0.037900874635568516,B,0,0,2.439823397040682,26.384615384615383,13,343,1,1,0.0,lure,101
0,predictive_quotient_k21,THEORY_INFORMED,0.061224489795918366,B,0,0,2.869877995486537,16.333333333333332,21,343,1,1,0.0,lure,101
0,identity,DIAGNOSTIC_ONLY,1.0,B,1,1,5.837730447165968,1.0,343,343,7,0,1.0,control,107
1,all_one,DIAGNOSTIC_ONLY,0.0029154518950437317,B,0,0,0.0,343.0,1,343,7,0,0.0,control,107
0,random_k,ADVERSARIAL,0.037900874635568516,B,0,0,2.553654803470398,26.384615384615383,13,343,7,1,0.0,control,107
0,hash_k34_s1206,ADVERSARIAL,0.09912536443148688,B,0,0,3.5259755701090882,10.088235294117647,34,343,7,1,0.0,control,107
0,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.0058309037900874635,B,0,0,0.6931089307033735,171.5,2,343,7,1,0.0,control,107
0,checkerboard,ADVERSARIAL,0.0058309037900874635,B,0,0,0.6929389195380611,171.5,2,343,7,1,0.0,control,107
0,trap_mixing_adversarial,ADVERSARIAL,0.011661807580174927,B,0,0,1.2743672274838602,85.75,4,343,7,1,0.0,control,107
0,viability_signature,THEORY_INFORMED,0.0641399416909621,B,0,0,2.809923408225362,15.590909090909092,22,343,7,1,0.09090909090909091,control,107
0,behavioral_quotient_k5,THEORY_INFORMED,0.014577259475218658,B,0,0,1.4836170881035176,68.6,5,343,7,1,0.0,control,107
0,behavioral_quotient_k8,THEORY_INFORMED,0.023323615160349854,B,0,0,1.9313022624368739,42.875,8,343,7,1,0.0,control,107
0,behavioral_quotient_k13,THEORY_INFORMED,0.037900874635568516,B,0,0,2.441399334910545,26.384615384615383,13,343,7,1,0.0,control,107
0,behavioral_quotient_k21,THEORY_INFORMED,0.061224489795918366,B,0,0,2.93133828649609,16.333333333333332,21,343,7,1,0.0,control,107
0,predictive_quotient_k5,THEORY_INFORMED,0.014577259475218658,B,0,0,1.4853610465664921,68.6,5,343,7,1,0.0,control,107
0,predictive_quotient_k8,THEORY_INFORMED,0.023323615160349854,B,0,0,1.916264915272129,42.875,8,343,7,1,0.0,control,107
0,predictive_quotient_k13,THEORY_INFORMED,0.037900874635568516,B,0,0,2.39860621079833,26.384615384615383,13,343,7,1,0.0,control,107
0,predictive_quotient_k21,THEORY_INFORMED,0.061224489795918366,B,0,0,2.8559625629505887,16.333333333333332,21,343,7,1,0.0,control,107
0,identity,DIAGNOSTIC_ONLY,1.0,B,1,1,6.340359303727763,1.0,567,567,6,0,1.0,control,106
1,all_one,DIAGNOSTIC_ONLY,0.001763668430335097,B,0,0,0.0,567.0,1,567,6,0,0.0,control,106
0,random_k,ADVERSARIAL,0.02292768959435626,B,0,0,2.5607115632273985,43.61538461538461,13,567,6,1,0.0,control,106
0,hash_k34_s1206,ADVERSARIAL,0.059964726631393295,B,0,0,3.5234439856557835,16.676470588235293,34,567,6,1,0.0,control,106
0,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.003527336860670194,B,0,0,0.6930211989529488,283.5,2,567,6,1,0.0,control,106
0,checkerboard,ADVERSARIAL,0.003527336860670194,B,0,0,0.6930709707288083,283.5,2,567,6,1,0.0,control,106
0,trap_mixing_adversarial,ADVERSARIAL,0.007054673721340388,B,0,0,1.3443626516720724,141.75,4,567,6,1,0.0,control,106
0,viability_signature,THEORY_INFORMED,0.05114638447971781,B,0,0,2.8143036516257336,19.551724137931036,29,567,6,1,0.10344827586206896,control,106
0,behavioral_quotient_k5,THEORY_INFORMED,0.008818342151675485,B,0,0,1.4067740792187444,113.4,5,567,6,1,0.0,control,106
0,behavioral_quotient_k8,THEORY_INFORMED,0.014109347442680775,B,0,0,1.8753516397579002,70.875,8,567,6,1,0.0,control,106
0,behavioral_quotient_k13,THEORY_INFORMED,0.02292768959435626,B,0,0,2.3142410468694723,43.61538461538461,13,567,6,1,0.0,control,106
0,behavioral_quotient_k21,THEORY_INFORMED,0.037037037037037035,B,0,0,2.8318425523634483,27.0,21,567,6,1,0.0,control,106
0,predictive_quotient_k5,THEORY_INFORMED,0.008818342151675485,B,0,0,1.4093745430589788,113.4,5,567,6,1,0.0,control,106
0,predictive_quotient_k8,THEORY_INFORMED,0.014109347442680775,B,0,0,1.8839811673492926,70.875,8,567,6,1,0.0,control,106
0,predictive_quotient_k13,THEORY_INFORMED,0.02292768959435626,B,0,0,2.3895557407776864,43.61538461538461,13,567,6,1,0.0,control,106
0,predictive_quotient_k21,THEORY_INFORMED,0.037037037037037035,B,0,0,2.8210879039330643,27.0,21,567,6,1,0.0,control,106
0,identity,DIAGNOSTIC_ONLY,1.0,B,1,1,5.837730447165968,1.0,343,343,3,0,1.0,lure,103
1,all_one,DIAGNOSTIC_ONLY,0.0029154518950437317,B,0,0,0.0,343.0,1,343,3,0,0.0,lure,103
0,random_k,ADVERSARIAL,0.037900874635568516,B,0,0,2.548303912212896,26.384615384615383,13,343,3,1,0.0,lure,103
0,hash_k34_s1206,ADVERSARIAL,0.09912536443148688,B,0,0,3.5259755701090882,10.088235294117647,34,343,3,1,0.0,lure,103
0,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.0058309037900874635,B,0,0,0.6908972797974491,171.5,2,343,3,1,0.0,lure,103
0,checkerboard,ADVERSARIAL,0.0058309037900874635,B,0,0,0.6929389195380611,171.5,2,343,3,1,0.0,lure,103
0,trap_mixing_adversarial,ADVERSARIAL,0.011661807580174927,B,0,0,1.143386854257352,85.75,4,343,3,1,0.0,lure,103
0,viability_signature,THEORY_INFORMED,0.11078717201166181,B,0,0,3.233611604632387,9.026315789473685,38,343,3,1,0.18421052631578946,lure,103
0,behavioral_quotient_k5,THEORY_INFORMED,0.014577259475218658,B,0,0,1.3929587013635667,68.6,5,343,3,1,0.0,lure,103
0,behavioral_quotient_k8,THEORY_INFORMED,0.023323615160349854,B,0,0,1.8917417358155177,42.875,8,343,3,1,0.0,lure,103
0,behavioral_quotient_k13,THEORY_INFORMED,0.037900874635568516,B,0,0,2.3913202425013718,26.384615384615383,13,343,3,1,0.0,lure,103
0,behavioral_quotient_k21,THEORY_INFORMED,0.061224489795918366,B,0,0,2.9103889613534637,16.333333333333332,21,343,3,1,0.0,lure,103
0,predictive_quotient_k5,THEORY_INFORMED,0.014577259475218658,B,0,0,1.3918935194885484,68.6,5,343,3,1,0.0,lure,103
0,predictive_quotient_k8,THEORY_INFORMED,0.023323615160349854,B,0,0,1.892339963656102,42.875,8,343,3,1,0.0,lure,103
0,predictive_quotient_k13,THEORY_INFORMED,0.037900874635568516,B,0,0,2.459716076268541,26.384615384615383,13,343,3,1,0.0,lure,103
0,predictive_quotient_k21,THEORY_INFORMED,0.061224489795918366,B,0,0,2.9076974724647666,16.333333333333332,21,343,3,1,0.0,lure,103
0,identity,DIAGNOSTIC_ONLY,1.0,B,1,1,6.340359303727763,1.0,567,567,0,0,1.0,lure,100
1,all_one,DIAGNOSTIC_ONLY,0.001763668430335097,B,0,0,0.0,567.0,1,567,0,0,0.0,lure,100
0,random_k,ADVERSARIAL,0.02292768959435626,B,0,0,2.5554606704540497,43.61538461538461,13,567,0,1,0.0,lure,100
0,hash_k34_s1206,ADVERSARIAL,0.059964726631393295,B,0,0,3.5234439856557835,16.676470588235293,34,567,0,1,0.0,lure,100
0,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.003527336860670194,B,0,0,0.6925856254343976,283.5,2,567,0,1,0.0,lure,100
0,checkerboard,ADVERSARIAL,0.003527336860670194,B,0,0,0.6930709707288083,283.5,2,567,0,1,0.0,lure,100
0,trap_mixing_adversarial,ADVERSARIAL,0.007054673721340388,B,0,0,1.3049641772009088,141.75,4,567,0,1,0.0,lure,100
0,viability_signature,THEORY_INFORMED,0.07760141093474426,B,0,0,3.157754578689845,12.886363636363637,44,567,0,1,0.13636363636363635,lure,100
0,behavioral_quotient_k5,THEORY_INFORMED,0.008818342151675485,B,0,0,1.3860718724655507,113.4,5,567,0,1,0.0,lure,100
0,behavioral_quotient_k8,THEORY_INFORMED,0.014109347442680775,B,0,0,1.8505668376600926,70.875,8,567,0,1,0.0,lure,100
0,behavioral_quotient_k13,THEORY_INFORMED,0.02292768959435626,B,0,0,2.3346087539650764,43.61538461538461,13,567,0,1,0.0,lure,100
0,behavioral_quotient_k21,THEORY_INFORMED,0.037037037037037035,B,0,0,2.8072903138076817,27.0,21,567,0,1,0.0,lure,100
0,predictive_quotient_k5,THEORY_INFORMED,0.008818342151675485,B,0,0,1.3865703834404406,113.4,5,567,0,1,0.0,lure,100
0,predictive_quotient_k8,THEORY_INFORMED,0.014109347442680775,B,0,0,1.8755337087545492,70.875,8,567,0,1,0.0,lure,100
0,predictive_quotient_k13,THEORY_INFORMED,0.02292768959435626,B,0,0,2.3497111414549092,43.61538461538461,13,567,0,1,0.0,lure,100
0,predictive_quotient_k21,THEORY_INFORMED,0.037037037037037035,B,0,0,2.802767316221092,27.0,21,567,0,1,0.0,lure,100
0,identity,DIAGNOSTIC_ONLY,1.0,B,1,1,5.837730447165968,1.0,343,343,9,0,1.0,control,109
1,all_one,DIAGNOSTIC_ONLY,0.0029154518950437317,B,0,0,0.0,343.0,1,343,9,0,0.0,control,109
0,random_k,ADVERSARIAL,0.037900874635568516,B,0,0,2.553499305825695,26.384615384615383,13,343,9,1,0.0,control,109
0,hash_k34_s1206,ADVERSARIAL,0.09912536443148688,B,0,0,3.5259755701090882,10.088235294117647,34,343,9,1,0.0,control,109
0,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.0058309037900874635,B,0,0,0.6924287703566485,171.5,2,343,9,1,0.0,control,109
0,checkerboard,ADVERSARIAL,0.0058309037900874635,B,0,0,0.6929389195380611,171.5,2,343,9,1,0.0,control,109
0,trap_mixing_adversarial,ADVERSARIAL,0.011661807580174927,B,0,0,1.2743672274838602,85.75,4,343,9,1,0.0,control,109
0,viability_signature,THEORY_INFORMED,0.0641399416909621,B,0,0,2.809923408225362,15.590909090909092,22,343,9,1,0.09090909090909091,control,109
0,behavioral_quotient_k5,THEORY_INFORMED,0.014577259475218658,B,0,0,1.4836170881035176,68.6,5,343,9,1,0.0,control,109
0,behavioral_quotient_k8,THEORY_INFORMED,0.023323615160349854,B,0,0,1.9326519129108464,42.875,8,343,9,1,0.0,control,109
0,behavioral_quotient_k13,THEORY_INFORMED,0.037900874635568516,B,0,0,2.401083558836438,26.384615384615383,13,343,9,1,0.0,control,109
0,behavioral_quotient_k21,THEORY_INFORMED,0.061224489795918366,B,0,0,2.8702769180469745,16.333333333333332,21,343,9,1,0.0,control,109
0,predictive_quotient_k5,THEORY_INFORMED,0.014577259475218658,B,0,0,1.4818122931033013,68.6,5,343,9,1,0.0,control,109
0,predictive_quotient_k8,THEORY_INFORMED,0.023323615160349854,B,0,0,1.933493509980366,42.875,8,343,9,1,0.0,control,109
0,predictive_quotient_k13,THEORY_INFORMED,0.037900874635568516,B,0,0,2.4244626790804418,26.384615384615383,13,343,9,1,0.0,control,109
0,predictive_quotient_k21,THEORY_INFORMED,0.061224489795918366,B,0,0,2.847610119299174,16.333333333333332,21,343,9,1,0.0,control,109
0,identity,DIAGNOSTIC_ONLY,1.0,B,1,1,5.837730447165968,1.0,343,343,5,0,1.0,lure,105
1,all_one,DIAGNOSTIC_ONLY,0.0029154518950437317,B,0,0,0.0,343.0,1,343,5,0,0.0,lure,105
0,random_k,ADVERSARIAL,0.037900874635568516,B,0,0,2.5480848874547215,26.384615384615383,13,343,5,1,0.0,lure,105
0,hash_k34_s1206,ADVERSARIAL,0.09912536443148688,B,0,0,3.5259755701090882,10.088235294117647,34,343,5,1,0.0,lure,105
0,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.0058309037900874635,B,0,0,0.6931089307033735,171.5,2,343,5,1,0.0,lure,105
0,checkerboard,ADVERSARIAL,0.0058309037900874635,B,0,0,0.6929389195380611,171.5,2,343,5,1,0.0,lure,105
0,trap_mixing_adversarial,ADVERSARIAL,0.011661807580174927,B,0,0,1.143386854257352,85.75,4,343,5,1,0.0,lure,105
0,viability_signature,THEORY_INFORMED,0.11078717201166181,B,0,0,3.233611604632387,9.026315789473685,38,343,5,1,0.18421052631578946,lure,105
0,behavioral_quotient_k5,THEORY_INFORMED,0.014577259475218658,B,0,0,1.3949374912309582,68.6,5,343,5,1,0.0,lure,105
0,behavioral_quotient_k8,THEORY_INFORMED,0.023323615160349854,B,0,0,1.8928482562922728,42.875,8,343,5,1,0.0,lure,105
0,behavioral_quotient_k13,THEORY_INFORMED,0.037900874635568516,B,0,0,2.434105008580052,26.384615384615383,13,343,5,1,0.0,lure,105
0,behavioral_quotient_k21,THEORY_INFORMED,0.061224489795918366,B,0,0,2.9078464324687245,16.333333333333332,21,343,5,1,0.0,lure,105
0,predictive_quotient_k5,THEORY_INFORMED,0.014577259475218658,B,0,0,1.3949374912309582,68.6,5,343,5,1,0.0,lure,105
0,predictive_quotient_k8,THEORY_INFORMED,0.023323615160349854,B,0,0,1.8989215368741592,42.875,8,343,5,1,0.0,lure,105
0,predictive_quotient_k13,THEORY_INFORMED,0.037900874635568516,B,0,0,2.396707963273425,26.384615384615383,13,343,5,1,0.0,lure,105
0,predictive_quotient_k21,THEORY_INFORMED,0.061224489795918366,B,0,0,2.8433313782031946,16.333333333333332,21,343,5,1,0.0,lure,105
0,identity,DIAGNOSTIC_ONLY,1.0,B,1,1,6.340359303727763,1.0,567,567,8,0,1.0,control,108
1,all_one,DIAGNOSTIC_ONLY,0.001763668430335097,B,0,0,0.0,567.0,1,567,8,0,0.0,control,108
0,random_k,ADVERSARIAL,0.02292768959435626,B,0,0,2.552894202911486,43.61538461538461,13,567,8,1,0.0,control,108
0,hash_k34_s1206,ADVERSARIAL,0.059964726631393295,B,0,0,3.5234439856557835,16.676470588235293,34,567,8,1,0.0,control,108
0,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.003527336860670194,B,0,0,0.6907797564614975,283.5,2,567,8,1,0.0,control,108
0,checkerboard,ADVERSARIAL,0.003527336860670194,B,0,0,0.6930709707288083,283.5,2,567,8,1,0.0,control,108
0,trap_mixing_adversarial,ADVERSARIAL,0.007054673721340388,B,0,0,1.3443626516720724,141.75,4,567,8,1,0.0,control,108
0,viability_signature,THEORY_INFORMED,0.05114638447971781,B,0,0,2.8082134599489175,19.551724137931036,29,567,8,1,0.13793103448275862,control,108
0,behavioral_quotient_k5,THEORY_INFORMED,0.008818342151675485,B,0,0,1.4051067491187652,113.4,5,567,8,1,0.0,control,108
0,behavioral_quotient_k8,THEORY_INFORMED,0.014109347442680775,B,0,0,1.9096553085396,70.875,8,567,8,1,0.0,control,108
0,behavioral_quotient_k13,THEORY_INFORMED,0.02292768959435626,B,0,0,2.30175858315187,43.61538461538461,13,567,8,1,0.0,control,108
0,behavioral_quotient_k21,THEORY_INFORMED,0.037037037037037035,B,0,0,2.7950302691057742,27.0,21,567,8,1,0.0,control,108
0,predictive_quotient_k5,THEORY_INFORMED,0.008818342151675485,B,0,0,1.4096146649943835,113.4,5,567,8,1,0.0,control,108
0,predictive_quotient_k8,THEORY_INFORMED,0.014109347442680775,B,0,0,1.869575745501713,70.875,8,567,8,1,0.0,control,108
0,predictive_quotient_k13,THEORY_INFORMED,0.02292768959435626,B,0,0,2.339398775624139,43.61538461538461,13,567,8,1,0.0,control,108
0,predictive_quotient_k21,THEORY_INFORMED,0.037037037037037035,B,0,0,2.8254429757556663,27.0,21,567,8,1,0.0,control,108
0,identity,DIAGNOSTIC_ONLY,1.0,B,1,1,5.837730447165968,1.0,343,343,11,0,1.0,lure,111
1,all_one,DIAGNOSTIC_ONLY,0.0029154518950437317,B,0,0,0.0,343.0,1,343,11,0,0.0,lure,111
0,random_k,ADVERSARIAL,0.037900874635568516,B,0,0,2.551492593551006,26.384615384615383,13,343,11,1,0.0,lure,111
0,hash_k34_s1206,ADVERSARIAL,0.09912536443148688,B,0,0,3.5259755701090882,10.088235294117647,34,343,11,1,0.0,lure,111
0,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.0058309037900874635,B,0,0,0.6930409285498248,171.5,2,343,11,1,0.0,lure,111
0,checkerboard,ADVERSARIAL,0.0058309037900874635,B,0,0,0.6929389195380611,171.5,2,343,11,1,0.0,lure,111
0,trap_mixing_adversarial,ADVERSARIAL,0.011661807580174927,B,0,0,1.1367073391065823,85.75,4,343,11,1,0.0,lure,111
0,viability_signature,THEORY_INFORMED,0.11078717201166181,B,0,0,3.2336116046323875,9.026315789473685,38,343,11,1,0.18421052631578946,lure,111
0,behavioral_quotient_k5,THEORY_INFORMED,0.014577259475218658,B,0,0,1.3996892363288218,68.6,5,343,11,1,0.0,lure,111
0,behavioral_quotient_k8,THEORY_INFORMED,0.023323615160349854,B,0,0,1.8983224334376874,42.875,8,343,11,1,0.0,lure,111
0,behavioral_quotient_k13,THEORY_INFORMED,0.037900874635568516,B,0,0,2.387198576426448,26.384615384615383,13,343,11,1,0.0,lure,111
0,behavioral_quotient_k21,THEORY_INFORMED,0.061224489795918366,B,0,0,2.822544429725336,16.333333333333332,21,343,11,1,0.0,lure,111
0,predictive_quotient_k5,THEORY_INFORMED,0.014577259475218658,B,0,0,1.390777603738865,68.6,5,343,11,1,0.0,lure,111
0,predictive_quotient_k8,THEORY_INFORMED,0.023323615160349854,B,0,0,1.8911574168508318,42.875,8,343,11,1,0.0,lure,111
0,predictive_quotient_k13,THEORY_INFORMED,0.037900874635568516,B,0,0,2.394552566705933,26.384615384615383,13,343,11,1,0.0,lure,111
0,predictive_quotient_k21,THEORY_INFORMED,0.061224489795918366,B,0,0,2.9000331895319156,16.333333333333332,21,343,11,1,0.0,lure,111
0,identity,DIAGNOSTIC_ONLY,1.0,B,1,1,6.340359303727763,1.0,567,567,2,0,1.0,lure,102
1,all_one,DIAGNOSTIC_ONLY,0.001763668430335097,B,0,0,0.0,567.0,1,567,2,0,0.0,lure,102
0,random_k,ADVERSARIAL,0.02292768959435626,B,0,0,2.5549042954077756,43.61538461538461,13,567,2,1,0.0,lure,102
0,hash_k34_s1206,ADVERSARIAL,0.059964726631393295,B,0,0,3.5234439856557835,16.676470588235293,34,567,2,1,0.0,lure,102
0,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.003527336860670194,B,0,0,0.6916518271479905,283.5,2,567,2,1,0.0,lure,102
0,checkerboard,ADVERSARIAL,0.003527336860670194,B,0,0,0.6930709707288083,283.5,2,567,2,1,0.0,lure,102
0,trap_mixing_adversarial,ADVERSARIAL,0.007054673721340388,B,0,0,1.3049641772009088,141.75,4,567,2,1,0.0,lure,102
0,viability_signature,THEORY_INFORMED,0.07760141093474426,B,0,0,3.157754578689845,12.886363636363637,44,567,2,1,0.13636363636363635,lure,102
0,behavioral_quotient_k5,THEORY_INFORMED,0.008818342151675485,B,0,0,1.3870511813030504,113.4,5,567,2,1,0.0,lure,102
0,behavioral_quotient_k8,THEORY_INFORMED,0.014109347442680775,B,0,0,1.8554453499037487,70.875,8,567,2,1,0.0,lure,102
0,behavioral_quotient_k13,THEORY_INFORMED,0.02292768959435626,B,0,0,2.399140514193992,43.61538461538461,13,567,2,1,0.0,lure,102
0,behavioral_quotient_k21,THEORY_INFORMED,0.037037037037037035,B,0,0,2.7994181615224325,27.0,21,567,2,1,0.0,lure,102
0,predictive_quotient_k5,THEORY_INFORMED,0.008818342151675485,B,0,0,1.388343800093239,113.4,5,567,2,1,0.0,lure,102
0,predictive_quotient_k8,THEORY_INFORMED,0.014109347442680775,B,0,0,1.8634574943519349,70.875,8,567,2,1,0.0,lure,102
0,predictive_quotient_k13,THEORY_INFORMED,0.02292768959435626,B,0,0,2.3743310395073336,43.61538461538461,13,567,2,1,0.0,lure,102
0,predictive_quotient_k21,THEORY_INFORMED,0.037037037037037035,B,0,0,2.7981206269495087,27.0,21,567,2,1,0.0,lure,102
0,identity,DIAGNOSTIC_ONLY,1.0,B,1,1,5.837730447165968,1.0,343,343,7,0,1.0,lure,107
1,all_one,DIAGNOSTIC_ONLY,0.0029154518950437317,B,0,0,0.0,343.0,1,343,7,0,0.0,lure,107
0,random_k,ADVERSARIAL,0.037900874635568516,B,0,0,2.553654803470398,26.384615384615383,13,343,7,1,0.0,lure,107
0,hash_k34_s1206,ADVERSARIAL,0.09912536443148688,B,0,0,3.5259755701090882,10.088235294117647,34,343,7,1,0.0,lure,107
0,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.0058309037900874635,B,0,0,0.6931089307033735,171.5,2,343,7,1,0.0,lure,107
0,checkerboard,ADVERSARIAL,0.0058309037900874635,B,0,0,0.6929389195380611,171.5,2,343,7,1,0.0,lure,107
0,trap_mixing_adversarial,ADVERSARIAL,0.011661807580174927,B,0,0,1.143386854257352,85.75,4,343,7,1,0.0,lure,107
0,viability_signature,THEORY_INFORMED,0.11078717201166181,B,0,0,3.233611604632387,9.026315789473685,38,343,7,1,0.18421052631578946,lure,107
0,behavioral_quotient_k5,THEORY_INFORMED,0.014577259475218658,B,0,0,1.390777603738865,68.6,5,343,7,1,0.0,lure,107
0,behavioral_quotient_k8,THEORY_INFORMED,0.023323615160349854,B,0,0,1.8868589258442638,42.875,8,343,7,1,0.0,lure,107
0,behavioral_quotient_k13,THEORY_INFORMED,0.037900874635568516,B,0,0,2.4134947612971356,26.384615384615383,13,343,7,1,0.0,lure,107
0,behavioral_quotient_k21,THEORY_INFORMED,0.061224489795918366,B,0,0,2.860163682580965,16.333333333333332,21,343,7,1,0.0,lure,107
0,predictive_quotient_k5,THEORY_INFORMED,0.014577259475218658,B,0,0,1.3949374912309582,68.6,5,343,7,1,0.0,lure,107
0,predictive_quotient_k8,THEORY_INFORMED,0.023323615160349854,B,0,0,1.8941105312047182,42.875,8,343,7,1,0.0,lure,107
0,predictive_quotient_k13,THEORY_INFORMED,0.037900874635568516,B,0,0,2.4238287133289176,26.384615384615383,13,343,7,1,0.0,lure,107
0,predictive_quotient_k21,THEORY_INFORMED,0.061224489795918366,B,0,0,2.8606809591374263,16.333333333333332,21,343,7,1,0.0,lure,107
0,identity,DIAGNOSTIC_ONLY,1.0,B,1,1,6.340359303727763,1.0,567,567,10,0,1.0,control,110
1,all_one,DIAGNOSTIC_ONLY,0.001763668430335097,B,0,0,0.0,567.0,1,567,10,0,0.0,control,110
0,random_k,ADVERSARIAL,0.02292768959435626,B,0,0,2.558044252164246,43.61538461538461,13,567,10,1,0.0,control,110
0,hash_k34_s1206,ADVERSARIAL,0.059964726631393295,B,0,0,3.5234439856557835,16.676470588235293,34,567,10,1,0.0,control,110
0,best_of_10_hashes_per_world,ADAPTIVE_HASH,0.003527336860670194,B,0,0,0.6926976421393123,283.5,2,567,10,1,0.0,control,110
0,checkerboard,ADVERSARIAL,0.003527336860670194,B,0,0,0.6930709707288083,283.5,2,567,10,1,0.0,control,110
